股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),基本面打分,短线打分,长线打分,目标价,备注,是否持仓股
688256,寒武纪,芯片智造,AI算力芯片,训练芯片核心、技术标杆,11.008029687450026,264.40010501443953,70.0,34.9,69.5,1618.89,基本面70.0 | 短线34.9 | 中期69.5 | AI算力芯片、技术标杆、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率54.3%，盈利壁垒强；ROE 8.2%；营收同比159.6%；利润同比185.0% | 月涨幅分位43%；换手率1.89%；成交额166.4亿；价在MA20下方,
688521,芯原股份,芯片智造,AI算力芯片,AI芯片IP核心、国产替代,43.31455399061033,246.57129881925522,54.0,52.8,69.9,298.54,基本面54.0 | 短线52.8 | 中期69.9 | AI算力芯片、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率32.3%，盈利能力良好；ROE -10.4%偏低；营收同比114.5%；利润同比-54.7% | 月涨幅分位82%；换手率4.22%；成交额69.1亿；价在MA20上方,
688802,沐曦股份,芯片智造,AI算力芯片,算力芯片核心、技术突破,18.633001422475104,,67.0,73.3,78.9,1027.68,基本面67.0 | 短线73.3 | 中期78.9 | AI算力芯片、技术突破、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率60.1%，盈利壁垒强；ROE -0.8%偏低；营收同比75.4%；利润同比57.5% | 月涨幅分位55%；换手率23.49%；成交额35.8亿；价在MA20上方,
688041,海光信息,芯片智造,AI算力芯片,行业龙头、产能领先、国产替代,31.982433161260502,156.68689593167008,66.0,52.5,79.9,397.26,基本面66.0 | 短线52.5 | 中期79.9 | AI算力芯片、行业龙头、龙头、产能领先、国产替代；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率55.6%，盈利壁垒强；ROE 3.0%偏低；营收同比68.1%；利润同比35.8% | 月涨幅分位71%；换手率1.32%；成交额105.7亿；价在MA20上方,
688795,摩尔线程,芯片智造,AI算力芯片,算力芯片核心、国产GPU龙头,7.665833306276193,,68.0,54.2,47.0,758.24,基本面68.0 | 短线54.2 | 中期47.0 | AI算力芯片、龙头、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率67.4%，盈利壁垒强；ROE 0.3%偏低；营收同比155.3%；利润同比126.1% | 月涨幅分位35%；换手率11.84%；成交额24.0亿；价在MA20上方,
688047,龙芯中科,芯片智造,AI算力芯片,国产CPU龙头、技术自主,8.022790267939639,16.334991708126047,56.0,15.1,21.2,133.43,基本面56.0 | 短线15.1 | 中期21.2 | AI算力芯片、龙头；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率34.9%，盈利能力良好；ROE -4.7%偏低；营收同比8.0%；利润同比24.7% | 月涨幅分位36%；换手率1.94%；成交额11.1亿；价在MA20下方,
300474,景嘉微,芯片智造,AI算力芯片、DSP芯片,推理芯片核心、国产DSP龙头、机构重仓,10.125163459742215,-14.428799535491354,55.0,52.2,28.9,52.97,基本面55.0 | 短线52.2 | 中期28.9 | AI算力芯片、龙头、机构重仓、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率61.7%，盈利壁垒强；ROE -0.8%偏低；营收同比-17.9%；利润同比-2.3% | 月涨幅分位40%；换手率3.82%；成交额9.2亿；价在MA20上方,
688019,安集科技,芯片智造,CMP设备,抛光液龙头、产能领先,50.40858274427231,181.60315374507223,68.0,72.4,77.1,357.26,基本面68.0 | 短线72.4 | 中期77.1 | CMP设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率55.5%，盈利壁垒强；ROE 5.7%；营收同比32.8%；利润同比23.0% | 月涨幅分位85%；换手率4.15%；成交额28.2亿；价在MA20上方,
300260,新莱应材,芯片智造,CMP设备,零部件核心、国产替代,42.70867164663852,182.8451882845188,48.0,54.4,74.2,92.1,基本面48.0 | 短线54.4 | 中期74.2 | CMP设备、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率22.2%，处于一般水平；ROE 2.4%偏低；营收同比14.1%；利润同比3.6% | 月涨幅分位81%；换手率5.66%；成交额14.3亿；价在MA20上方,
300054,鼎龙股份,芯片智造,CMP设备、韬定律,抛光垫龙头、产能领先、钨/氧抛光液,40.76816288755207,232.09606986899564,66.0,50.4,82.9,109.73,基本面66.0 | 短线50.4 | 中期82.9 | CMP设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率54.9%，盈利壁垒强；ROE 4.7%偏低；营收同比23.8%；利润同比78.0% | 月涨幅分位78%；换手率4.94%；成交额33.4亿；价在MA20上方,
