股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),基本面打分,短线打分,长线打分,目标价,备注,是否持仓股
688256,寒武纪,芯片智造,AI算力芯片,训练芯片核心、技术标杆,14.801148011480114,241.9638495359062,70.0,41.0,70.6,1648.78,基本面70.0 | 短线41.0 | 中期70.6 | AI算力芯片、技术标杆、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率54.3%，盈利壁垒强；ROE 8.2%；营收同比159.6%；利润同比185.0% | 月涨幅分位68%；换手率2.10%；成交额199.0亿；价在MA20下方,
688521,芯原股份,芯片智造,AI算力芯片,AI芯片IP核心、国产替代,27.08913649025071,225.96561732529582,54.0,45.1,58.6,275.6,基本面54.0 | 短线45.1 | 中期58.6 | AI算力芯片、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率32.3%，盈利能力良好；ROE -10.4%偏低；营收同比114.5%；利润同比-54.7% | 月涨幅分位81%；换手率5.95%；成交额97.4亿；价在MA20下方,
688802,沐曦股份,芯片智造,AI算力芯片,算力芯片核心、技术突破,27.717696629213485,,67.0,85.4,80.2,1139.42,基本面67.0 | 短线85.4 | 中期80.2 | AI算力芯片、技术突破、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率60.1%，盈利壁垒强；ROE -0.8%偏低；营收同比75.4%；利润同比57.5% | 月涨幅分位82%；换手率21.74%；成交额38.2亿；价在MA20上方,
688041,海光信息,芯片智造,AI算力芯片,行业龙头、产能领先、国产替代,21.84598391494945,149.2233832250777,66.0,74.4,80.9,421.62,基本面66.0 | 短线74.4 | 中期80.9 | AI算力芯片、行业龙头、龙头、产能领先、国产替代；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率55.6%，盈利壁垒强；ROE 3.0%偏低；营收同比68.1%；利润同比35.8% | 月涨幅分位76%；换手率2.21%；成交额192.8亿；价在MA20上方,
688795,摩尔线程,芯片智造,AI算力芯片,算力芯片核心、国产GPU龙头,12.364755477904055,,68.0,79.4,65.5,853.9,基本面68.0 | 短线79.4 | 中期65.5 | AI算力芯片、龙头、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率67.4%，盈利壁垒强；ROE 0.3%偏低；营收同比155.3%；利润同比126.1% | 月涨幅分位61%；换手率15.88%；成交额35.5亿；价在MA20上方,
688047,龙芯中科,芯片智造,AI算力芯片,国产CPU龙头、技术自主,8.408873166777209,20.169920758107995,56.0,49.7,36.5,152.04,基本面56.0 | 短线49.7 | 中期36.5 | AI算力芯片、龙头；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率34.9%，盈利能力良好；ROE -4.7%偏低；营收同比8.0%；利润同比24.7% | 月涨幅分位52%；换手率2.87%；成交额17.4亿；价在MA20上方,
300474,景嘉微,芯片智造,AI算力芯片、DSP芯片,推理芯片核心、国产DSP龙头、机构重仓,23.313953488372086,-11.428173719376389,55.0,67.9,45.0,60.73,基本面55.0 | 短线67.9 | 中期45.0 | AI算力芯片、龙头、机构重仓、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率61.7%，盈利壁垒强；ROE -0.8%偏低；营收同比-17.9%；利润同比-2.3% | 月涨幅分位77%；换手率6.94%；成交额17.8亿；价在MA20上方,
688019,安集科技,芯片智造,CMP设备,抛光液龙头、产能领先,35.73443263180736,186.15863141524108,68.0,78.9,79.7,377.16,基本面68.0 | 短线78.9 | 中期79.7 | CMP设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率55.5%，盈利壁垒强；ROE 5.7%；营收同比32.8%；利润同比23.0% | 月涨幅分位87%；换手率6.16%；成交额47.6亿；价在MA20上方,
300260,新莱应材,芯片智造,CMP设备,零部件核心、国产替代,14.523220665017856,164.0164713335445,48.0,39.4,63.2,83.64,基本面48.0 | 短线39.4 | 中期63.2 | CMP设备、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率22.2%，处于一般水平；ROE 2.4%偏低；营收同比14.1%；利润同比3.6% | 月涨幅分位66%；换手率9.85%；成交额25.4亿；价在MA20下方,
300054,鼎龙股份,芯片智造,CMP设备、韬定律,抛光垫龙头、产能领先、钨/氧抛光液,10.22682053322721,198.1700753498385,66.0,41.4,64.0,95.66,基本面66.0 | 短线41.4 | 中期64.0 | CMP设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率54.9%，盈利壁垒强；ROE 4.7%偏低；营收同比23.8%；利润同比78.0% | 月涨幅分位56%；换手率13.19%；成交额88.9亿；价在MA20下方,
