股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),基本面打分,短线打分,长线打分,目标价,备注,是否持仓股
688256,寒武纪,芯片智造,AI算力芯片,训练芯片核心、技术标杆,12.096774193548375,254.01385493072536,70.0,39.4,58.7,1410.59,基本面70.0 | 短线39.4 | 中期58.7 | AI算力芯片、技术标杆、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率54.3%，盈利壁垒强；ROE 8.2%；营收同比159.6%；利润同比185.0% | 月涨幅分位65%；换手率1.37%；成交额106.3亿；价在MA20下方,缺失
688521,芯原股份,芯片智造,AI算力芯片,AI芯片IP核心、国产替代,21.695872361403666,216.4801864801865,54.0,38.0,36.7,197.27,基本面54.0 | 短线38.0 | 中期36.7 | AI算力芯片、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率32.3%，盈利能力良好；ROE -10.4%偏低；营收同比114.5%；利润同比-54.7% | 月涨幅分位79%；换手率2.73%；成交额32.2亿；价在MA20下方,缺失
688802,沐曦股份,芯片智造,AI算力芯片,算力芯片核心、技术突破,40.00201470736376,缺失,67.0,53.3,65.3,965.43,基本面67.0 | 短线53.3 | 中期65.3 | AI算力芯片、技术突破、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率60.1%，盈利壁垒强；ROE -0.8%偏低；营收同比75.4%；利润同比57.5% | 月涨幅分位92%；换手率8.66%；成交额13.0亿；价在MA20下方,缺失
688041,海光信息,芯片智造,AI算力芯片,行业龙头、产能领先、国产替代,23.271518919498348,148.3980128158975,66.0,38.2,52.8,340.65,基本面66.0 | 短线38.2 | 中期52.8 | AI算力芯片、行业龙头、龙头、产能领先、国产替代；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率55.6%，盈利壁垒强；ROE 3.0%偏低；营收同比68.1%；利润同比35.8% | 月涨幅分位80%；换手率0.85%；成交额62.1亿；价在MA20下方,缺失
688795,摩尔线程,芯片智造,AI算力芯片,算力芯片核心、国产GPU龙头,17.254934075833273,缺失,68.0,32.5,26.7,642.1,基本面68.0 | 短线32.5 | 中期26.7 | AI算力芯片、龙头、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率67.4%，盈利壁垒强；ROE 0.3%偏低；营收同比155.3%；利润同比126.1% | 月涨幅分位74%；换手率3.56%；成交额6.5亿；价在MA20下方,缺失
688047,龙芯中科,芯片智造,AI算力芯片,国产CPU龙头、技术自主,-1.4655663062037585,-0.3668800805697314,56.0,14.8,7.6,98.73,基本面56.0 | 短线14.8 | 中期7.6 | AI算力芯片、龙头；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率34.9%，盈利能力良好；ROE -4.7%偏低；营收同比8.0%；利润同比24.7% | 月涨幅分位47%；换手率1.18%；成交额5.1亿；价在MA20下方,缺失
300474,景嘉微,芯片智造,AI算力芯片、DSP芯片,推理芯片核心、国产DSP龙头、机构重仓,15.84527783231886,-18.39557399723375,55.0,20.2,13.1,41.45,基本面55.0 | 短线20.2 | 中期13.1 | AI算力芯片、龙头、机构重仓、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率61.7%，盈利壁垒强；ROE -0.8%偏低；营收同比-17.9%；利润同比-2.3% | 月涨幅分位72%；换手率1.97%；成交额4.1亿；价在MA20下方,缺失
688019,安集科技,芯片智造,CMP设备,抛光液龙头、产能领先,32.25777777777776,168.42864874616632,68.0,52.6,63.5,290.83,基本面68.0 | 短线52.6 | 中期63.5 | CMP设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率55.5%，盈利壁垒强；ROE 5.7%；营收同比32.8%；利润同比23.0% | 月涨幅分位87%；换手率4.12%；成交额23.6亿；价在MA20下方,缺失
300260,新莱应材,芯片智造,CMP设备,零部件核心、国产替代,8.722996992069998,152.92620865139946,48.0,37.6,37.6,53.35,基本面48.0 | 短线37.6 | 中期37.6 | CMP设备、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率22.2%，处于一般水平；ROE 2.4%偏低；营收同比14.1%；利润同比3.6% | 月涨幅分位60%；换手率7.26%；成交额11.8亿；价在MA20下方,缺失
300054,鼎龙股份,芯片智造,CMP设备、韬定律,抛光垫龙头、产能领先、钨/氧抛光液,1.2927756653992262,187.17211642112832,66.0,48.1,53.0,84.06,基本面66.0 | 短线48.1 | 中期53.0 | CMP设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率54.9%，盈利壁垒强；ROE 4.7%偏低；营收同比23.8%；利润同比78.0% | 月涨幅分位50%；换手率4.90%；成交额26.7亿；价在MA20下方,缺失
688120,华海清科,芯片智造,CMP设备、韬定律,行业龙头、产能领先,76.90760869565216,311.0493749210759,61.0,58.8,75.0,290.74,基本面61.0 | 短线58.8 | 中期75.0 | CMP设备、行业龙头、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率42.3%，盈利能力优秀；ROE 3.3%偏低；营收同比31.7%；利润同比5.9% | 月涨幅分位100%；换手率3.14%；成交额41.2亿；价在MA20下方,缺失
300394,天孚通信,光模块,CPO光引擎,CPO龙头、封装核心、绑定头部、高毛利,-7.702438156255553,385.5992509363296,68.0,30.9,32.9,211.58,基本面68.0 | 短线30.9 | 中期32.9 | CPO光引擎、龙头、高毛利、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率56.6%，盈利壁垒强；ROE 8.6%；营收同比40.8%；利润同比45.8% | 月涨幅分位33%；换手率2.34%；成交额52.7亿；价在MA20下方,缺失
688296,和林微纳,光模块,DSP芯片、韬定律,高速DSP核心、技术研发、高壁垒、高毛利、芯片探针,-5.97127739984884,-2.8125000000000067,51.0,55.3,43.8,13.65,基本面51.0 | 短线55.3 | 中期43.8 | 高毛利、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率35.2%，盈利能力良好；ROE -2.2%偏低；营收同比17.1%；利润同比11.4% | 月涨幅分位36%；换手率4.04%；成交额0.6亿；价在MA20上方,缺失
301269,华大九天,芯片智造,EDA软件,缺失,26.71037326847838,-0.6137513477647794,45.0,22.2,31.9,75.41,基本面45.0 | 短线22.2 | 中期31.9 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率78.8%，盈利壁垒强；ROE -1.4%偏低；营收同比9.6%；利润同比-851.5% | 月涨幅分位83%；换手率1.20%；成交额6.1亿；价在MA20下方,缺失
688206,概伦电子,芯片智造,EDA软件,缺失,35.35853976531942,92.18807848944832,45.0,24.8,32.6,28.37,基本面45.0 | 短线24.8 | 中期32.6 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率86.2%，盈利壁垒强；ROE -0.6%偏低；营收同比10.1%；利润同比-917.2% | 月涨幅分位89%；换手率1.80%；成交额2.7亿；价在MA20下方,缺失
