股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),基本面打分,短线打分,长线打分,目标价,备注,是否持仓股
688256,寒武纪,芯片智造,AI算力芯片,训练芯片核心、技术标杆,14.25615384615384,286.3418821203766,70.0,58.9,83.6,1827.77,基本面70.0 | 短线58.9 | 中期83.6 | AI算力芯片、技术标杆、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率54.3%，盈利壁垒强；ROE 8.2%；营收同比159.6%；利润同比185.0% | 月涨幅分位30%；换手率2.00%；成交额191.8亿；价在MA20上方,
688521,芯原股份,芯片智造,AI算力芯片,AI芯片IP核心、国产替代,45.32710280373833,304.8520710059172,54.0,65.7,81.0,348.79,基本面54.0 | 短线65.7 | 中期81.0 | AI算力芯片、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率32.3%，盈利能力良好；ROE -10.4%偏低；营收同比114.5%；利润同比-54.7% | 月涨幅分位68%；换手率5.52%；成交额102.6亿；价在MA20上方,
688802,沐曦股份,芯片智造,AI算力芯片,算力芯片核心、技术突破,17.563718027943985,,67.0,61.0,72.2,936.31,基本面67.0 | 短线61.0 | 中期72.2 | AI算力芯片、技术突破、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率60.1%，盈利壁垒强；ROE -0.8%偏低；营收同比75.4%；利润同比57.5% | 月涨幅分位35%；换手率13.98%；成交额20.8亿；价在MA20上方,
688041,海光信息,芯片智造,AI算力芯片,行业龙头、产能领先、国产替代,23.48249576510444,158.05737886274795,66.0,57.4,77.6,406.69,基本面66.0 | 短线57.4 | 中期77.6 | AI算力芯片、行业龙头、龙头、产能领先、国产替代；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率55.6%，盈利壁垒强；ROE 3.0%偏低；营收同比68.1%；利润同比35.8% | 月涨幅分位41%；换手率1.76%；成交额148.0亿；价在MA20上方,
688795,摩尔线程,芯片智造,AI算力芯片,算力芯片核心、国产GPU龙头,9.312134977287467,,68.0,46.5,56.0,774.7,基本面68.0 | 短线46.5 | 中期56.0 | AI算力芯片、龙头、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率67.4%，盈利壁垒强；ROE 0.3%偏低；营收同比155.3%；利润同比126.1% | 月涨幅分位22%；换手率12.44%；成交额26.1亿；价在MA20上方,
688047,龙芯中科,芯片智造,AI算力芯片,国产CPU龙头、技术自主,8.644442858162593,27.95292139554433,56.0,51.1,50.6,161.92,基本面56.0 | 短线51.1 | 中期50.6 | AI算力芯片、龙头；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率34.9%，盈利能力良好；ROE -4.7%偏低；营收同比8.0%；利润同比24.7% | 月涨幅分位21%；换手率3.00%；成交额18.6亿；价在MA20上方,
300474,景嘉微,芯片智造,AI算力芯片、DSP芯片,推理芯片核心、国产DSP龙头、机构重仓,6.035100286532957,-16.699493528418685,55.0,51.6,28.6,53.12,基本面55.0 | 短线51.6 | 中期28.6 | AI算力芯片、龙头、机构重仓、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率61.7%，盈利壁垒强；ROE -0.8%偏低；营收同比-17.9%；利润同比-2.3% | 月涨幅分位19%；换手率5.49%；成交额13.5亿；价在MA20上方,
688019,安集科技,芯片智造,CMP设备,抛光液龙头、产能领先,53.23231843442742,213.9659367396594,68.0,73.1,80.3,386.56,基本面68.0 | 短线73.1 | 中期80.3 | CMP设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率55.5%，盈利壁垒强；ROE 5.7%；营收同比32.8%；利润同比23.0% | 月涨幅分位75%；换手率7.36%；成交额56.7亿；价在MA20上方,
300260,新莱应材,芯片智造,CMP设备,零部件核心、国产替代,92.97789336801041,255.75342465753423,48.0,77.3,86.3,114.95,基本面48.0 | 短线77.3 | 中期86.3 | CMP设备、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率22.2%，处于一般水平；ROE 2.4%偏低；营收同比14.1%；利润同比3.6% | 月涨幅分位94%；换手率10.51%；成交额31.4亿；价在MA20上方,
300054,鼎龙股份,芯片智造,CMP设备、韬定律,抛光垫龙头、产能领先、钨/氧抛光液,48.901425178147264,275.2338196782641,66.0,76.8,87.1,125.42,基本面66.0 | 短线76.8 | 中期87.1 | CMP设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率54.9%，盈利壁垒强；ROE 4.7%偏低；营收同比23.8%；利润同比78.0% | 月涨幅分位71%；换手率9.27%；成交额72.6亿；价在MA20上方,
