股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),基本面打分,短线打分,长线打分,目标价,备注,是否持仓股
688256,寒武纪,芯片智造,AI算力芯片,训练芯片核心、技术标杆,4.7790154509522065,63.08,69.0,60.9,85.6,1710.3,基本面69.0 | 短线60.9 | 中期85.6 | AI算力芯片、技术标杆、核心；总市值9311亿，体量偏大导致赔率下降；PE(TTM)229.8倍，增速能部分消化估值；毛利率54.3%，盈利壁垒强；ROE 8.2%；营收同比159.6%；利润同比185.0% | 月涨幅分位31%；换手率2.41%；成交额224.3亿；价在MA20上方,
688521,芯原股份,芯片智造,AI算力芯片,AI芯片IP核心、国产替代,26.816380449141363,164.29,56.0,71.2,83.1,419.56,基本面56.0 | 短线71.2 | 中期83.1 | AI算力芯片、国产替代、核心；总市值1904亿，弹性或空间略受限；PE不可用或为负，估值可信度较低；毛利率32.3%，盈利能力良好；ROE -10.4%偏低；营收同比114.5%；利润同比-54.7% | 月涨幅分位59%；换手率5.35%；成交额99.3亿；价在MA20上方,
688802,沐曦股份,芯片智造,AI算力芯片,算力芯片核心、技术突破,4.387594683435747,36.8,66.0,63.7,71.8,1047.61,基本面66.0 | 短线63.7 | 中期71.8 | AI算力芯片、技术突破、核心；总市值3175亿，体量偏大导致赔率下降；PE不可用或为负，估值可信度较低；毛利率60.1%，盈利壁垒强；ROE -0.8%偏低；营收同比75.4%；利润同比57.5% | 月涨幅分位30%；换手率18.62%；成交额26.8亿；价在MA20上方,
688041,海光信息,芯片智造,AI算力芯片,行业龙头、产能领先、国产替代,9.763859716122436,58.29,62.0,64.9,78.9,383.99,基本面62.0 | 短线64.9 | 中期78.9 | AI算力芯片、行业龙头、龙头、产能领先、国产替代；总市值8248亿，体量偏大导致赔率下降；PE(TTM)300.1倍；毛利率55.6%，盈利壁垒强；ROE 3.0%偏低；营收同比68.1%；利润同比35.8% | 月涨幅分位37%；换手率2.00%；成交额164.1亿；价在MA20上方,
688795,摩尔线程,芯片智造,AI算力芯片,算力芯片核心、国产GPU龙头,-1.1184926070725187,19.61,64.0,61.4,57.2,759.79,基本面64.0 | 短线61.4 | 中期57.2 | AI算力芯片、龙头、核心；总市值3305亿，体量偏大导致赔率下降；PE(TTM)2814.4倍；毛利率67.4%，盈利壁垒强；ROE 0.3%偏低；营收同比155.3%；利润同比126.1% | 月涨幅分位20%；换手率11.62%；成交额24.5亿；价在MA20上方,
688047,龙芯中科,芯片智造,AI算力芯片,国产CPU龙头、技术自主,-7.132329381608471,11.2,64.0,43.5,35.0,171.76,基本面64.0 | 短线43.5 | 中期35.0 | AI算力芯片、龙头；总市值589亿，处于进可攻退可守区间；PE不可用或为负，估值可信度较低；毛利率34.9%，盈利能力良好；ROE -4.7%偏低；营收同比8.0%；利润同比24.7% | 月涨幅分位13%；换手率2.28%；成交额13.3亿；价在MA20上方,
300474,景嘉微,芯片智造,AI算力芯片、DSP芯片,推理芯片核心、国产DSP龙头、机构重仓,-16.332332964776498,-26.19,63.0,3.8,12.8,49.96,基本面63.0 | 短线3.8 | 中期12.8 | AI算力芯片、龙头、机构重仓、核心；总市值277亿，处于进可攻退可守区间；PE不可用或为负，估值可信度较低；毛利率61.7%，盈利壁垒强；ROE -0.8%偏低；营收同比-17.9%；利润同比-2.3% | 月涨幅分位5%；换手率2.92%；成交额6.3亿；价在MA20下方,
688019,安集科技,芯片智造,CMP设备,抛光液龙头、产能领先,17.97472706954355,82.24,80.0,66.3,78.4,373.76,基本面80.0 | 短线66.3 | 中期78.4 | CMP设备、龙头、产能领先；总市值693亿，处于进可攻退可守区间；PE(TTM)83.5倍；毛利率55.5%，盈利壁垒强；ROE 5.7%；营收同比32.8%；利润同比23.0% | 月涨幅分位46%；换手率6.81%；成交额45.6亿；价在MA20上方,
300260,新莱应材,芯片智造,CMP设备,零部件核心、国产替代,51.77258617872897,82.11,56.0,81.5,83.4,109.3,基本面56.0 | 短线81.5 | 中期83.4 | CMP设备、国产替代、核心；总市值422亿，处于进可攻退可守区间；PE(TTM)199.9倍；毛利率22.2%，处于一般水平；ROE 2.4%偏低；营收同比14.1%；利润同比3.6% | 月涨幅分位85%；换手率16.94%；成交额49.0亿；价在MA20上方,
300054,鼎龙股份,芯片智造,CMP设备、韬定律,抛光垫龙头、产能领先、钨/氧抛光液,27.66214583053579,177.33,78.0,76.0,85.3,133.91,基本面78.0 | 短线76.0 | 中期85.3 | CMP设备、龙头、产能领先；总市值991亿，体量适中；PE(TTM)98.7倍，增速能部分消化估值；毛利率54.9%，盈利壁垒强；ROE 4.7%偏低；营收同比23.8%；利润同比78.0% | 月涨幅分位61%；换手率10.11%；成交额74.8亿；价在MA20上方,
688120,华海清科,芯片智造,CMP设备、韬定律,行业龙头、产能领先,34.54471212739896,195.63,63.0,70.1,89.2,339.74,基本面63.0 | 短线70.1 | 中期89.2 | CMP设备、行业龙头、龙头、产能领先；总市值1565亿，弹性或空间略受限；PE(TTM)158.2倍；毛利率42.3%，盈利能力优秀；ROE 3.3%偏低；营收同比31.7%；利润同比5.9% | 月涨幅分位70%；换手率3.70%；成交额52.6亿；价在MA20上方,
