股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),基本面打分,短线打分,长线打分,目标价,备注,是否持仓股
688256,寒武纪,芯片智造,AI算力芯片,训练芯片核心、技术标杆,12.096774193548375,254.01385493072536,70.0,34.7,65.8,1561.23,基本面70.0 | 短线34.7 | 中期65.8 | AI算力芯片、技术标杆、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率54.3%，盈利壁垒强；ROE 8.2%；营收同比159.6%；利润同比185.0% | 月涨幅分位65%；换手率1.51%；成交额129.8亿；价在MA20下方,
688521,芯原股份,芯片智造,AI算力芯片,AI芯片IP核心、国产替代,21.695872361403666,216.4801864801865,54.0,37.1,39.6,226.13,基本面54.0 | 短线37.1 | 中期39.6 | AI算力芯片、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率32.3%，盈利能力良好；ROE -10.4%偏低；营收同比114.5%；利润同比-54.7% | 月涨幅分位79%；换手率3.16%；成交额43.1亿；价在MA20下方,
688802,沐曦股份,芯片智造,AI算力芯片,算力芯片核心、技术突破,40.00201470736376,,67.0,80.4,73.9,1065.34,基本面67.0 | 短线80.4 | 中期73.9 | AI算力芯片、技术突破、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率60.1%，盈利壁垒强；ROE -0.8%偏低；营收同比75.4%；利润同比57.5% | 月涨幅分位92%；换手率19.81%；成交额32.2亿；价在MA20上方,
688041,海光信息,芯片智造,AI算力芯片,行业龙头、产能领先、国产替代,23.271518919498348,148.3980128158975,66.0,41.9,66.2,361.79,基本面66.0 | 短线41.9 | 中期66.2 | AI算力芯片、行业龙头、龙头、产能领先、国产替代；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率55.6%，盈利壁垒强；ROE 3.0%偏低；营收同比68.1%；利润同比35.8% | 月涨幅分位80%；换手率1.16%；成交额88.8亿；价在MA20下方,
688795,摩尔线程,芯片智造,AI算力芯片,算力芯片核心、国产GPU龙头,17.254934075833273,,68.0,42.3,37.5,717.17,基本面68.0 | 短线42.3 | 中期37.5 | AI算力芯片、龙头、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率67.4%，盈利壁垒强；ROE 0.3%偏低；营收同比155.3%；利润同比126.1% | 月涨幅分位74%；换手率11.26%；成交额22.4亿；价在MA20下方,
688047,龙芯中科,芯片智造,AI算力芯片,国产CPU龙头、技术自主,-1.4655663062037585,-0.3668800805697314,56.0,14.5,12.4,120.3,基本面56.0 | 短线14.5 | 中期12.4 | AI算力芯片、龙头；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率34.9%，盈利能力良好；ROE -4.7%偏低；营收同比8.0%；利润同比24.7% | 月涨幅分位47%；换手率1.65%；成交额8.7亿；价在MA20下方,
300474,景嘉微,芯片智造,AI算力芯片、DSP芯片,推理芯片核心、国产DSP龙头、机构重仓,15.84527783231886,-18.39557399723375,55.0,34.7,14.9,46.28,基本面55.0 | 短线34.7 | 中期14.9 | AI算力芯片、龙头、机构重仓、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率61.7%，盈利壁垒强；ROE -0.8%偏低；营收同比-17.9%；利润同比-2.3% | 月涨幅分位72%；换手率4.42%；成交额10.2亿；价在MA20下方,
688019,安集科技,芯片智造,CMP设备,抛光液龙头、产能领先,32.25777777777776,168.42864874616632,68.0,51.5,63.3,320.31,基本面68.0 | 短线51.5 | 中期63.3 | CMP设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率55.5%，盈利壁垒强；ROE 5.7%；营收同比32.8%；利润同比23.0% | 月涨幅分位87%；换手率4.96%；成交额33.2亿；价在MA20下方,
300260,新莱应材,芯片智造,CMP设备,零部件核心、国产替代,8.722996992069998,152.92620865139946,48.0,30.9,58.9,72.06,基本面48.0 | 短线30.9 | 中期58.9 | CMP设备、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率22.2%，处于一般水平；ROE 2.4%偏低；营收同比14.1%；利润同比3.6% | 月涨幅分位60%；换手率5.09%；成交额11.1亿；价在MA20下方,
300054,鼎龙股份,芯片智造,CMP设备、韬定律,抛光垫龙头、产能领先、钨/氧抛光液,1.2927756653992262,187.17211642112832,66.0,32.3,62.5,88.4,基本面66.0 | 短线32.3 | 中期62.5 | CMP设备、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率54.9%，盈利壁垒强；ROE 4.7%偏低；营收同比23.8%；利润同比78.0% | 月涨幅分位50%；换手率4.98%；成交额29.5亿；价在MA20下方,
688120,华海清科,芯片智造,CMP设备、韬定律,行业龙头、产能领先,76.90760869565216,311.0493749210759,61.0,63.7,85.5,327.69,基本面61.0 | 短线63.7 | 中期85.5 | CMP设备、行业龙头、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率42.3%，盈利能力优秀；ROE 3.3%偏低；营收同比31.7%；利润同比5.9% | 月涨幅分位100%；换手率3.59%；成交额52.3亿；价在MA20上方,
300394,天孚通信,光模块,CPO光引擎,CPO龙头、封装核心、绑定头部、高毛利,-7.702438156255553,385.5992509363296,68.0,43.8,48.0,282.67,基本面68.0 | 短线43.8 | 中期48.0 | CPO光引擎、龙头、高毛利、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率56.6%，盈利壁垒强；ROE 8.6%；营收同比40.8%；利润同比45.8% | 月涨幅分位33%；换手率3.19%；成交额91.7亿；价在MA20下方,
688296,和林微纳,光模块,DSP芯片、韬定律,高速DSP核心、技术研发、高壁垒、高毛利、芯片探针,-5.97127739984884,-2.8125000000000067,51.0,41.8,33.3,12.12,基本面51.0 | 短线41.8 | 中期33.3 | 高毛利、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率35.2%，盈利能力良好；ROE -2.2%偏低；营收同比17.1%；利润同比11.4% | 月涨幅分位36%；换手率2.36%；成交额0.3亿；价在MA20上方,
301269,华大九天,芯片智造,EDA软件,,26.71037326847838,-0.6137513477647794,45.0,39.7,57.9,99.43,基本面45.0 | 短线39.7 | 中期57.9 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率78.8%，盈利壁垒强；ROE -1.4%偏低；营收同比9.6%；利润同比-851.5% | 月涨幅分位83%；换手率2.98%；成交额18.1亿；价在MA20下方,
688206,概伦电子,芯片智造,EDA软件,,35.35853976531942,92.18807848944832,45.0,48.5,75.8,43.93,基本面45.0 | 短线48.5 | 中期75.8 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率86.2%，盈利壁垒强；ROE -0.6%偏低；营收同比10.1%；利润同比-917.2% | 月涨幅分位89%；换手率3.68%；成交额7.5亿；价在MA20上方,
301095,广立微,芯片智造,EDA软件,,6.602768903088374,89.76303317535543,54.0,27.9,44.4,93.74,基本面54.0 | 短线27.9 | 中期44.4 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率56.1%，盈利壁垒强；ROE -0.3%偏低；营收同比58.5%；利润同比21.9% | 月涨幅分位57%；换手率5.38%；成交额8.8亿；价在MA20下方,
000636,风华高科,芯片智造,MLCC,,-8.504150431983737,301.8601190476191,38.0,39.5,69.7,55.68,基本面38.0 | 短线39.5 | 中期69.7 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率16.8%，利润垫偏薄；ROE 0.7%偏低；营收同比18.9%；利润同比37.1% | 月涨幅分位32%；换手率9.43%；成交额61.2亿；价在MA20下方,是
300408,三环集团,芯片智造,MLCC,,-11.620553359683791,249.04776771776457,51.0,27.2,54.5,116.7,基本面51.0 | 短线27.2 | 中期54.5 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率43.5%，盈利能力优秀；ROE 3.6%偏低；营收同比46.3%；利润同比48.5% | 月涨幅分位24%；换手率2.82%；成交额62.2亿；价在MA20下方,
002484,江海科技,芯片智造,MLCC,,-3.56923076923078,280.709426627794,40.0,50.4,76.6,89.51,基本面40.0 | 短线50.4 | 中期76.6 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率25.9%，处于一般水平；ROE 2.5%偏低；营收同比19.5%；利润同比6.6% | 月涨幅分位41%；换手率7.23%；成交额53.8亿；价在MA20下方,
301013,利和兴,PCB,MLCC,,1.4743463731079265,211.52685576342787,42.0,33.6,63.1,53.73,基本面42.0 | 短线33.6 | 中期63.1 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率19.6%，利润垫偏薄；ROE 0.5%偏低；营收同比117.0%；利润同比166.1% | 月涨幅分位51%；换手率9.33%；成交额9.3亿；价在MA20下方,
600367,红星发展,PCB,MLCC,,-28.90816518951537,147.0511140235911,33.0,20.7,50.0,29.9,基本面33.0 | 短线20.7 | 中期50.0 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率23.7%，处于一般水平；ROE 1.2%偏低；营收同比-11.2%；利润同比-2.3% | 月涨幅分位3%；换手率7.88%；成交额9.6亿；价在MA20下方,
000117,天利控股集团,PCB,MLCC,,-49.840764331210195,1269.5652173913045,52.0,17.7,56.4,3.42,基本面52.0 | 短线17.7 | 中期56.4 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率25.9%，处于一般水平；ROE 23.0%；营收同比23.9%；利润同比187.0% | 月涨幅分位1%；换手率缺失；成交额0.2亿；价在MA20下方,
000894,万裕科技,PCB,MLCC,,-53.7984496124031,654.0485829959514,31.0,17.4,53.9,2.24,基本面31.0 | 短线17.4 | 中期53.9 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率16.6%，利润垫偏薄；ROE 0.4%偏低；营收同比2.3%；利润同比-20.1% | 月涨幅分位0%；换手率缺失；成交额0.4亿；价在MA20下方,
002859,洁美科技,PCB,MLCC,材料,-3.586609989373013,299.0104452996151,46.0,21.9,61.8,73.07,基本面46.0 | 短线21.9 | 中期61.8 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率32.6%，盈利能力良好；ROE 1.5%偏低；营收同比22.5%；利润同比41.6% | 月涨幅分位41%；换手率2.69%；成交额8.6亿；价在MA20下方,
