股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),基本面打分,短线打分,长线打分,目标价,备注,是否持仓股
688256,寒武纪,芯片智造,AI算力芯片,训练芯片核心、技术标杆,4.7790154509522065,60.44,69.0,60.3,69.0,1680.42,基本面69.0 | 短线60.3 | 中期85.3 | AI算力芯片、技术标杆、核心；总市值9161亿，体量偏大导致赔率下降；PE(TTM)226.0倍，增速能部分消化估值；毛利率54.3%，盈利壁垒强；ROE 8.2%；营收同比159.6%；利润同比185.0% | 月涨幅分位31%；换手率1.98%；成交额182.4亿；价在MA20上方,
688521,芯原股份,芯片智造,AI算力芯片,AI芯片IP核心、国产替代,26.816380449141363,145.31,56.0,70.2,56.0,388.85,基本面56.0 | 短线70.2 | 中期83.0 | AI算力芯片、国产替代、核心；总市值1767亿，弹性或空间略受限；PE不可用或为负，估值可信度较低；毛利率32.3%，盈利能力良好；ROE -10.4%偏低；营收同比114.5%；利润同比-54.7% | 月涨幅分位59%；换手率5.08%；成交额89.1亿；价在MA20上方,
688802,沐曦股份,芯片智造,AI算力芯片,算力芯片核心、技术突破,4.387594683435747,25.91,66.0,39.3,66.0,933.56,基本面66.0 | 短线39.3 | 中期69.1 | AI算力芯片、技术突破、核心；总市值2922亿，体量偏大导致赔率下降；PE不可用或为负，估值可信度较低；毛利率60.1%，盈利壁垒强；ROE -0.8%偏低；营收同比75.4%；利润同比57.5% | 月涨幅分位30%；换手率8.77%；成交额12.1亿；价在MA20上方,
688041,海光信息,芯片智造,AI算力芯片,行业龙头、产能领先、国产替代,9.763859716122436,53.86,62.0,63.9,62.0,372.23,基本面62.0 | 短线63.9 | 中期78.2 | AI算力芯片、行业龙头、龙头、产能领先、国产替代；总市值8017亿，体量偏大导致赔率下降；PE(TTM)291.7倍；毛利率55.6%，盈利壁垒强；ROE 3.0%偏低；营收同比68.1%；利润同比35.8% | 月涨幅分位37%；换手率1.71%；成交额138.2亿；价在MA20上方,
688795,摩尔线程,芯片智造,AI算力芯片,算力芯片核心、国产GPU龙头,-1.1184926070725187,14.44,64.0,50.0,64.0,713.94,基本面64.0 | 短线50.0 | 中期56.1 | AI算力芯片、龙头、核心；总市值3162亿，体量偏大导致赔率下降；PE(TTM)2692.7倍；毛利率67.4%，盈利壁垒强；ROE 0.3%偏低；营收同比155.3%；利润同比126.1% | 月涨幅分位20%；换手率8.27%；成交额17.0亿；价在MA20上方,
688047,龙芯中科,芯片智造,AI算力芯片,国产CPU龙头、技术自主,-7.132329381608471,9.7,64.0,36.6,64.0,167.83,基本面64.0 | 短线36.6 | 中期34.6 | AI算力芯片、龙头；总市值581亿，处于进可攻退可守区间；PE不可用或为负，估值可信度较低；毛利率34.9%，盈利能力良好；ROE -4.7%偏低；营收同比8.0%；利润同比24.7% | 月涨幅分位13%；换手率2.74%；成交额16.0亿；价在MA20上方,
300474,景嘉微,芯片智造,AI算力芯片、DSP芯片,推理芯片核心、国产DSP龙头、机构重仓,-16.332332964776498,-26.3,63.0,4.5,63.0,49.94,基本面63.0 | 短线4.5 | 中期12.8 | AI算力芯片、龙头、机构重仓、核心；总市值277亿，处于进可攻退可守区间；PE不可用或为负，估值可信度较低；毛利率61.7%，盈利壁垒强；ROE -0.8%偏低；营收同比-17.9%；利润同比-2.3% | 月涨幅分位5%；换手率3.24%；成交额7.0亿；价在MA20下方,
688019,安集科技,芯片智造,CMP设备,抛光液龙头、产能领先,17.97472706954355,64.11,84.0,62.2,84.0,349.71,基本面84.0 | 短线62.2 | 中期78.4 | CMP设备、龙头、产能领先；总市值624亿，处于进可攻退可守区间；PE(TTM)75.2倍；毛利率55.5%，盈利壁垒强；ROE 5.7%；营收同比32.8%；利润同比23.0% | 月涨幅分位46%；换手率5.11%；成交额31.5亿；价在MA20上方,
300260,新莱应材,芯片智造,CMP设备,零部件核心、国产替代,51.77258617872897,63.3,56.0,81.3,56.0,97.99,基本面56.0 | 短线81.3 | 中期83.4 | CMP设备、国产替代、核心；总市值379亿，处于进可攻退可守区间；PE(TTM)179.2倍；毛利率22.2%，处于一般水平；ROE 2.4%偏低；营收同比14.1%；利润同比3.6% | 月涨幅分位85%；换手率17.68%；成交额48.2亿；价在MA20上方,
300054,鼎龙股份,芯片智造,CMP设备、韬定律,抛光垫龙头、产能领先、钨/氧抛光液,27.66214583053579,153.52,78.0,73.1,78.0,121.94,基本面78.0 | 短线73.1 | 中期85.0 | CMP设备、龙头、产能领先；总市值906亿，体量适中；PE(TTM)90.2倍，增速能部分消化估值；毛利率54.9%，盈利壁垒强；ROE 4.7%偏低；营收同比23.8%；利润同比78.0% | 月涨幅分位61%；换手率7.76%；成交额55.8亿；价在MA20上方,
